asin,date,priceNew,category
B093JN5PHY,2022/04/24,297.66,Desktop-PCs
B093JN5PHY,2022/04/25,297.62,Desktop-PCs
B093JN5PHY,2022/04/26,298.18,Desktop-PCs
B093JN5PHY,2022/04/27,298.19,Desktop-PCs
B093JN5PHY,2022/04/28,297.52,Desktop-PCs
B093JN5PHY,2022/04/29,297.74,Desktop-PCs
B093JN5PHY,2022/04/30,297.65,Desktop-PCs
B093JN5PHY,2022/05/01,297.6,Desktop-PCs
B093JN5PHY,2022/05/02,298.01,Desktop-PCs
B093JN5PHY,2022/05/03,297.43,Desktop-PCs
B093JN5PHY,2022/05/04,297.78,Desktop-PCs
B093JN5PHY,2022/05/05,297.74,Desktop-PCs
B093JN5PHY,2022/05/06,297.73,Desktop-PCs
B093JN5PHY,2022/05/07,297.59,Desktop-PCs
B093JN5PHY,2022/05/08,297.57,Desktop-PCs
B093JN5PHY,2022/05/09,297.96,Desktop-PCs
B093JN5PHY,2022/05/10,297.3,Desktop-PCs
B093JN5PHY,2022/05/11,297.68,Desktop-PCs
B093JN5PHY,2022/05/12,297.05,Desktop-PCs
B093JN5PHY,2022/05/13,297.47,Desktop-PCs
B093JN5PHY,2022/05/14,298.04,Desktop-PCs
B093JN5PHY,2022/05/15,297.94,Desktop-PCs
B093JN5PHY,2022/05/16,297.8,Desktop-PCs
B093JN5PHY,2022/05/17,297.77,Desktop-PCs
B093JN5PHY,2022/05/18,297.66,Desktop-PCs
B093JN5PHY,2022/05/19,297.57,Desktop-PCs
B093JN5PHY,2022/05/20,297.47,Desktop-PCs
B093JN5PHY,2022/05/21,297.97,Desktop-PCs
B093JN5PHY,2022/05/22,289,Desktop-PCs
B093JN5PHY,2022/05/23,288.99,Desktop-PCs
B093JN5PHY,2022/05/24,289,Desktop-PCs
B093JN5PHY,2022/05/25,288.99,Desktop-PCs
B093JN5PHY,2022/05/27,289,Desktop-PCs
B093JN5PHY,2022/05/28,288.99,Desktop-PCs
B093JN5PHY,2022/06/07,311,Desktop-PCs
B093JN5PHY,2022/06/08,288.99,Desktop-PCs
B093JN5PHY,2022/06/09,289,Desktop-PCs
B093JN5PHY,2022/06/10,288.99,Desktop-PCs
B093JN5PHY,2022/06/11,289,Desktop-PCs
B093JN5PHY,2022/06/14,288.99,Desktop-PCs
B093JN5PHY,2022/06/15,288.98,Desktop-PCs
B093JN5PHY,2022/06/16,288.99,Desktop-PCs
B093JN5PHY,2022/06/17,289,Desktop-PCs
B093JN5PHY,2022/06/18,288.99,Desktop-PCs
B093JN5PHY,2022/06/19,289,Desktop-PCs
B093JN5PHY,2022/06/23,288.99,Desktop-PCs
B093JN5PHY,2022/06/24,289,Desktop-PCs
B093JN5PHY,2022/07/03,288.99,Desktop-PCs
B093JN5PHY,2022/07/04,289,Desktop-PCs
B093JN5PHY,2022/07/05,288.99,Desktop-PCs
B093JN5PHY,2022/07/08,289,Desktop-PCs
B093JN5PHY,2022/07/12,288.99,Desktop-PCs
B093JN5PHY,2022/07/13,288.98,Desktop-PCs
B093JN5PHY,2022/07/14,289,Desktop-PCs
B093JN5PHY,2022/07/18,249,Desktop-PCs
B093JN5PHY,2022/07/19,248.99,Desktop-PCs
B093JN5PHY,2022/07/20,276.27,Desktop-PCs
B093JN5PHY,2022/07/21,289,Desktop-PCs
B093JN5PHY,2022/07/22,288.99,Desktop-PCs
B093JN5PHY,2022/07/24,289,Desktop-PCs
B093JN5PHY,2022/07/25,288.99,Desktop-PCs
B093JN5PHY,2022/07/26,251.5,Desktop-PCs
B093JN5PHY,2022/07/27,288.99,Desktop-PCs
B093JN5PHY,2022/08/02,311,Desktop-PCs
B093JN5PHY,2022/08/04,288.99,Desktop-PCs
B093JN5PHY,2022/08/05,289,Desktop-PCs
B093JN5PHY,2022/08/10,288.99,Desktop-PCs
B093JN5PHY,2022/08/12,241.85,Desktop-PCs
B093JN5PHY,2022/08/13,248.99,Desktop-PCs
B093JN5PHY,2022/08/14,249,Desktop-PCs
B093JN5PHY,2022/08/15,248.99,Desktop-PCs
B093JN5PHY,2022/08/16,249,Desktop-PCs
B093JN5PHY,2022/08/19,219,Desktop-PCs
B093JN5PHY,2022/08/21,199,Desktop-PCs
B093JN5PHY,2022/08/30,248.99,Desktop-PCs
B093JN5PHY,2022/08/31,249,Desktop-PCs
B093JN5PHY,2022/09/01,248.99,Desktop-PCs
B093JN5PHY,2022/09/03,249,Desktop-PCs
B093JN5PHY,2022/09/06,248.99,Desktop-PCs
B093JN5PHY,2022/09/08,251.99,Desktop-PCs
B093JN5PHY,2022/09/09,220,Desktop-PCs
B093JN5PHY,2022/09/22,219.01,Desktop-PCs
B093JN5PHY,2022/09/23,218.68,Desktop-PCs
B093JN5PHY,2022/09/24,218.63,Desktop-PCs
B093JN5PHY,2022/09/25,218.59,Desktop-PCs
B093JN5PHY,2022/09/26,218.87,Desktop-PCs
B093JN5PHY,2022/09/27,218.85,Desktop-PCs
B093JN5PHY,2022/09/28,299,Desktop-PCs
B093JN5PHY,2022/10/04,247.96,Desktop-PCs
B093JN5PHY,2022/10/05,248.99,Desktop-PCs
B093JN5PHY,2022/10/08,249,Desktop-PCs
B093JN5PHY,2022/10/12,248.99,Desktop-PCs
B093JN5PHY,2022/10/13,249,Desktop-PCs
B093JN5PHY,2022/10/16,248.98,Desktop-PCs
B093JN5PHY,2022/10/17,248.99,Desktop-PCs
B093JN5PHY,2022/10/18,249,Desktop-PCs
B093JN5PHY,2022/10/19,248.99,Desktop-PCs
B093JN5PHY,2022/10/20,249,Desktop-PCs
B093JN5PHY,2022/10/21,248.99,Desktop-PCs
B093JN5PHY,2022/10/23,249,Desktop-PCs
B093JN5PHY,2022/10/24,248.99,Desktop-PCs
B093JN5PHY,2022/10/25,228.99,Desktop-PCs
B093JN5PHY,2022/10/29,229,Desktop-PCs
B093JN5PHY,2022/11/01,228.99,Desktop-PCs
B093JN5PHY,2022/11/03,229,Desktop-PCs
B093JN5PHY,2022/11/04,228.98,Desktop-PCs
B093JN5PHY,2022/11/05,213.14,Desktop-PCs
B093JN5PHY,2022/11/06,212.63,Desktop-PCs
B093JN5PHY,2022/11/07,213.46,Desktop-PCs
B093JN5PHY,2022/11/08,212.96,Desktop-PCs
B093JN5PHY,2022/11/09,212.88,Desktop-PCs
B093JN5PHY,2022/11/10,213.23,Desktop-PCs
B093JN5PHY,2022/11/11,213.16,Desktop-PCs
B093JN5PHY,2022/11/12,213.12,Desktop-PCs
B093JN5PHY,2022/11/14,213.06,Desktop-PCs
B093JN5PHY,2022/11/15,213.01,Desktop-PCs
B093JN5PHY,2022/11/16,213.26,Desktop-PCs
B093JN5PHY,2022/11/17,212.83,Desktop-PCs
B093JN5PHY,2022/11/18,213.13,Desktop-PCs
B093JN5PHY,2022/11/19,213.1,Desktop-PCs
B093JN5PHY,2022/11/20,212.06,Desktop-PCs
B093JN5PHY,2022/11/21,213.26,Desktop-PCs
B093JN5PHY,2022/11/22,228.99,Desktop-PCs
B093JN5PHY,2022/11/23,229,Desktop-PCs
B093JN5PHY,2022/11/25,269.9,Desktop-PCs
B093JN5PHY,2022/11/27,229,Desktop-PCs
B093JN5PHY,2022/11/28,228.99,Desktop-PCs
B093JN5PHY,2022/11/29,269.9,Desktop-PCs
B093JN5PHY,2022/11/30,228.99,Desktop-PCs
B093JN5PHY,2022/12/02,229,Desktop-PCs
B093JN5PHY,2022/12/05,294.19,Desktop-PCs
B093JN5PHY,2022/12/06,199.99,Desktop-PCs
B093JN5PHY,2022/12/14,199.98,Desktop-PCs
B093JN5PHY,2022/12/16,199.99,Desktop-PCs
B093JN5PHY,2022/12/17,199.97,Desktop-PCs
B093JN5PHY,2022/12/19,199.99,Desktop-PCs
B093JN5PHY,2022/12/23,199.98,Desktop-PCs
B093JN5PHY,2022/12/26,199.99,Desktop-PCs
B093JN5PHY,2022/12/27,199.98,Desktop-PCs
B093JN5PHY,2022/12/30,199.99,Desktop-PCs
B0989W66C2,2022/02/02,894.56,Desktop-PCs
B0989W66C2,2022/06/24,799,Desktop-PCs
B0989W66C2,2022/08/03,699,Desktop-PCs
B0989W66C2,2022/08/28,599,Desktop-PCs
B0989W66C2,2022/09/10,699,Desktop-PCs
B0989W66C2,2022/10/28,489,Desktop-PCs
B0989W66C2,2022/11/01,799,Desktop-PCs
B0989W66C2,2022/11/02,699,Desktop-PCs
B0989W66C2,2022/11/18,599,Desktop-PCs
B0989W66C2,2022/11/19,699,Desktop-PCs
B0989W66C2,2022/11/21,599,Desktop-PCs
B0989W66C2,2022/11/29,699,Desktop-PCs
B0989W66C2,2022/12/03,799,Desktop-PCs
B099KMCT4X,2022/01/03,235.89,Desktop-PCs
B099KMCT4X,2022/01/04,229.89,Desktop-PCs
B099KMCT4X,2022/01/17,195.4,Desktop-PCs
B099KMCT4X,2022/01/23,229.89,Desktop-PCs
B099KMCT4X,2022/01/28,229.98,Desktop-PCs
B099KMCT4X,2022/02/21,222.76,Desktop-PCs
B099KMCT4X,2022/02/23,229.98,Desktop-PCs
B099KMCT4X,2022/02/24,229.99,Desktop-PCs
B099KMCT4X,2022/03/07,195.4,Desktop-PCs
B099KMCT4X,2022/03/14,229.99,Desktop-PCs
B099KMCT4X,2022/04/11,195.49,Desktop-PCs
B099KMCT4X,2022/04/17,229.99,Desktop-PCs
B099KMCT4X,2022/04/20,219.89,Desktop-PCs
B099KMCT4X,2022/04/25,186.9,Desktop-PCs
B099KMCT4X,2022/05/01,219.89,Desktop-PCs
B099KMCT4X,2022/05/15,179.9,Desktop-PCs
B099KMCT4X,2022/05/22,219.89,Desktop-PCs
B099KMCT4X,2022/05/25,209.89,Desktop-PCs
B099KMCT4X,2022/05/26,219.89,Desktop-PCs
B099KMCT4X,2022/05/29,186.9,Desktop-PCs
B099KMCT4X,2022/05/30,209.89,Desktop-PCs
B099KMCT4X,2022/06/12,175.4,Desktop-PCs
B099KMCT4X,2022/06/19,209.89,Desktop-PCs
B099KMCT4X,2022/06/26,178.4,Desktop-PCs
B099KMCT4X,2022/07/04,209.89,Desktop-PCs
B099KMCT4X,2022/07/19,199.89,Desktop-PCs
B099KMCT4X,2022/07/24,169.9,Desktop-PCs
B099KMCT4X,2022/07/31,199.89,Desktop-PCs
B099KMCT4X,2022/08/08,189.99,Desktop-PCs
B099KMCT4X,2022/08/14,159.89,Desktop-PCs
B099KMCT4X,2022/08/22,189.99,Desktop-PCs
B099KMCT4X,2022/09/05,189.88,Desktop-PCs
B099KMCT4X,2022/09/28,174.42,Desktop-PCs
B099KMCT4X,2022/10/24,151.99,Desktop-PCs
B099KMCT4X,2022/10/30,189.99,Desktop-PCs
B099KMCT4X,2022/11/06,148.19,Desktop-PCs
B099KMCT4X,2022/11/14,189.99,Desktop-PCs
B099KMCT4X,2022/11/25,199.99,Desktop-PCs
B099KMCT4X,2022/12/02,189.99,Desktop-PCs
B099KMCT4X,2022/12/12,145.99,Desktop-PCs
B099KMCT4X,2022/12/16,189.99,Desktop-PCs
B099KMPRTJ,2022/01/02,249.89,Desktop-PCs
B099KMPRTJ,2022/01/05,249.99,Desktop-PCs
B099KMPRTJ,2022/01/16,212.4,Desktop-PCs
B099KMPRTJ,2022/01/24,251.89,Desktop-PCs
B099KMPRTJ,2022/01/25,249.89,Desktop-PCs
B099KMPRTJ,2022/02/06,212.4,Desktop-PCs
B099KMPRTJ,2022/02/14,249.89,Desktop-PCs
B099KMPRTJ,2022/02/21,212.4,Desktop-PCs
B099KMPRTJ,2022/02/28,249.89,Desktop-PCs
B099KMPRTJ,2022/03/10,211.64,Desktop-PCs
B099KMPRTJ,2022/03/14,212.4,Desktop-PCs
B099KMPRTJ,2022/03/20,249.89,Desktop-PCs
B099KMPRTJ,2022/03/28,209.99,Desktop-PCs
B099KMPRTJ,2022/04/04,249.89,Desktop-PCs
B099KMPRTJ,2022/04/08,249.98,Desktop-PCs
B099KMPRTJ,2022/04/11,212.4,Desktop-PCs
B099KMPRTJ,2022/04/17,249.98,Desktop-PCs
B099KMPRTJ,2022/04/20,239.98,Desktop-PCs
B099KMPRTJ,2022/04/24,203.98,Desktop-PCs
B099KMPRTJ,2022/05/01,239.98,Desktop-PCs
B099KMPRTJ,2022/05/08,203.98,Desktop-PCs
B099KMPRTJ,2022/05/16,239.99,Desktop-PCs
B099KMPRTJ,2022/05/22,199.98,Desktop-PCs
B099KMPRTJ,2022/05/24,198.88,Desktop-PCs
B099KMPRTJ,2022/05/29,239.99,Desktop-PCs
B099KMPRTJ,2022/05/30,245.89,Desktop-PCs
B099KMPRTJ,2022/06/06,171.4,Desktop-PCs
B099KMPRTJ,2022/06/12,239.99,Desktop-PCs
B099KMPRTJ,2022/06/14,229.99,Desktop-PCs
B099KMPRTJ,2022/06/19,203.26,Desktop-PCs
B099KMPRTJ,2022/06/20,229.89,Desktop-PCs
B099KMPRTJ,2022/07/18,167.11,Desktop-PCs
B099KMPRTJ,2022/07/24,229.89,Desktop-PCs
B099KMPRTJ,2022/07/31,162.93,Desktop-PCs
B099KMPRTJ,2022/08/08,229.89,Desktop-PCs
B099KMPRTJ,2022/08/24,229.99,Desktop-PCs
B099KMPRTJ,2022/09/02,229.89,Desktop-PCs
B099KMPRTJ,2022/09/05,219.89,Desktop-PCs
B099KMPRTJ,2022/09/11,191.3,Desktop-PCs
B099KMPRTJ,2022/09/19,219.89,Desktop-PCs
B099KMPRTJ,2022/09/28,193.93,Desktop-PCs
B099KMPRTJ,2022/10/26,209.99,Desktop-PCs
B099KMPRTJ,2022/11/25,225.99,Desktop-PCs
B099KMPRTJ,2022/11/30,249.89,Desktop-PCs
B099KMPRTJ,2022/12/02,167.99,Desktop-PCs
B099KMPRTJ,2022/12/04,209.99,Desktop-PCs
B099KMPRTJ,2022/12/12,167.23,Desktop-PCs
B099KMPRTJ,2022/12/16,209.99,Desktop-PCs
B09FP3GGWS,2022/02/02,175.9,Desktop-PCs
B09FP3GGWS,2022/02/09,169,Desktop-PCs
B09FP3GGWS,2022/02/10,175.9,Desktop-PCs
B09FP3GGWS,2022/02/21,149.51,Desktop-PCs
B09FP3GGWS,2022/02/28,175,Desktop-PCs
B09FP3GGWS,2022/03/01,159.9,Desktop-PCs
B09FP3GGWS,2022/03/21,153,Desktop-PCs
B09FP3GGWS,2022/03/30,164.8,Desktop-PCs
B09FP3GGWS,2022/04/19,159,Desktop-PCs
B09FP3GGWS,2022/04/20,159.9,Desktop-PCs
B09FP3GGWS,2022/04/21,148.9,Desktop-PCs
B09FP3GGWS,2022/05/02,126.56,Desktop-PCs
B09FP3GGWS,2022/05/09,148.9,Desktop-PCs
B09FP3GGWS,2022/05/11,138.9,Desktop-PCs
B09FP3GGWS,2022/05/16,126.56,Desktop-PCs
B09FP3GGWS,2022/05/22,138.9,Desktop-PCs
B09FP3GGWS,2022/05/23,148.9,Desktop-PCs
B09FP3GGWS,2022/06/07,118.06,Desktop-PCs
B09FP3GGWS,2022/06/13,148.9,Desktop-PCs
B09FP3GGWS,2022/06/14,139.9,Desktop-PCs
B09FP3GGWS,2022/06/20,115.1,Desktop-PCs
B09FP3GGWS,2022/06/30,139.54,Desktop-PCs
B09FP3GGWS,2022/07/23,139.99,Desktop-PCs
B09FP3GGWS,2022/07/30,125.99,Desktop-PCs
B09FP3GGWS,2022/07/31,139.99,Desktop-PCs
B09FP3GGWS,2022/08/01,118.6,Desktop-PCs
B09FP3GGWS,2022/08/07,139.99,Desktop-PCs
B09FP3GGWS,2022/08/14,109.9,Desktop-PCs
B09FP3GGWS,2022/08/22,139.99,Desktop-PCs
B09FP3GGWS,2022/08/26,149.99,Desktop-PCs
B09FP3GGWS,2022/08/30,149,Desktop-PCs
B09FP3GGWS,2022/09/11,107.15,Desktop-PCs
B09FP3GGWS,2022/09/16,149,Desktop-PCs
B09FP3GGWS,2022/09/26,104.47,Desktop-PCs
B09FP3GGWS,2022/10/03,149,Desktop-PCs
B09FP3GGWS,2022/10/19,149.99,Desktop-PCs
B09FP3GGWS,2022/11/27,119.99,Desktop-PCs
B09FP3GGWS,2022/12/04,149.99,Desktop-PCs
B09FP3GGWS,2022/12/18,119.99,Desktop-PCs
B09FP3GGWS,2022/12/26,149.99,Desktop-PCs
B09GXWBJVS,2022/01/03,269.9,Desktop-PCs
B09GXWBJVS,2022/03/06,229.41,Desktop-PCs
B09GXWBJVS,2022/03/14,269.9,Desktop-PCs
B09GXWBJVS,2022/03/28,229.41,Desktop-PCs
B09GXWBJVS,2022/04/03,269.9,Desktop-PCs
B09GXWBJVS,2022/04/10,229.41,Desktop-PCs
B09GXWBJVS,2022/04/17,269.9,Desktop-PCs
B09GXWBJVS,2022/05/01,229.41,Desktop-PCs
B09GXWBJVS,2022/05/08,269.9,Desktop-PCs
B09GXWBJVS,2022/05/29,229.41,Desktop-PCs
B09GXWBJVS,2022/06/06,269.9,Desktop-PCs
B09GXWBJVS,2022/06/12,229.41,Desktop-PCs
B09GXWBJVS,2022/06/19,269.9,Desktop-PCs
B09GXWBJVS,2022/06/26,229.41,Desktop-PCs
B09GXWBJVS,2022/07/03,269.9,Desktop-PCs
B09GXWBJVS,2022/07/05,249.9,Desktop-PCs
B09GXWBJVS,2022/07/26,239.9,Desktop-PCs
B09GXWBJVS,2022/09/04,203.91,Desktop-PCs
B09GXWBJVS,2022/09/12,239.9,Desktop-PCs
B09GXWBJVS,2022/10/17,198.81,Desktop-PCs
B09GXWBJVS,2022/10/24,239.9,Desktop-PCs
B09GXWBJVS,2022/11/07,193.83,Desktop-PCs
B09GXWBJVS,2022/11/14,239.9,Desktop-PCs
B09GXWBJVS,2022/12/05,193.83,Desktop-PCs
B09GXWBJVS,2022/12/12,239.9,Desktop-PCs
B09HBDPNGQ,2022/01/03,288.99,Desktop-PCs
B09HBDPNGQ,2022/01/10,339.99,Desktop-PCs
B09HBDPNGQ,2022/01/11,319.99,Desktop-PCs
B09HBDPNGQ,2022/01/24,271.99,Desktop-PCs
B09HBDPNGQ,2022/01/31,319.99,Desktop-PCs
B09HBDPNGQ,2022/02/14,271.99,Desktop-PCs
B09HBDPNGQ,2022/02/16,254.99,Desktop-PCs
B09HBDPNGQ,2022/02/21,319.99,Desktop-PCs
B09HBDPNGQ,2022/02/22,289.99,Desktop-PCs
B09HBDPNGQ,2022/03/07,246.49,Desktop-PCs
B09HBDPNGQ,2022/03/14,289.99,Desktop-PCs
B09HBDPNGQ,2022/03/15,299.99,Desktop-PCs
B09HBDPNGQ,2022/03/27,246.49,Desktop-PCs
B09HBDPNGQ,2022/04/04,299.99,Desktop-PCs
B09HBDPNGQ,2022/04/11,254.99,Desktop-PCs
B09HBDPNGQ,2022/04/18,299.99,Desktop-PCs
B09HBDPNGQ,2022/04/24,254.99,Desktop-PCs
B09HBDPNGQ,2022/05/02,299.99,Desktop-PCs
B09HBDPNGQ,2022/05/08,254.99,Desktop-PCs
B09HBDPNGQ,2022/05/16,299.99,Desktop-PCs
B09HBDPNGQ,2022/05/22,254.99,Desktop-PCs
B09HBDPNGQ,2022/05/29,299.99,Desktop-PCs
B09HBDPNGQ,2022/06/06,254.99,Desktop-PCs
B09HBDPNGQ,2022/06/13,299.99,Desktop-PCs
B09HBDPNGQ,2022/06/19,254.99,Desktop-PCs
B09HBDPNGQ,2022/06/27,299.99,Desktop-PCs
B09HBDPNGQ,2022/07/19,269.99,Desktop-PCs
B09HBDPNGQ,2022/07/25,229.49,Desktop-PCs
B09HBDPNGQ,2022/07/31,269.99,Desktop-PCs
B09HBDPNGQ,2022/08/10,319.99,Desktop-PCs
B09HBDPNGQ,2022/08/11,269.99,Desktop-PCs
B09HBDPNGQ,2022/09/19,229.49,Desktop-PCs
B09HBDPNGQ,2022/09/26,269.99,Desktop-PCs
B09HBDPNGQ,2022/10/18,259.99,Desktop-PCs
B09HBDPNGQ,2022/11/18,229.49,Desktop-PCs
B09HBDPNGQ,2022/11/27,259.99,Desktop-PCs
B09HBDPNGQ,2022/12/12,220.99,Desktop-PCs
B09HBDPNGQ,2022/12/22,259.99,Desktop-PCs
B09JSNRYWD,2022/03/08,441,Desktop-PCs
B09JSNRYWD,2022/05/05,435.89,Desktop-PCs
B09JSNRYWD,2022/05/06,409,Desktop-PCs
B09JSNRYWD,2022/05/11,399,Desktop-PCs
B09JSNRYWD,2022/05/20,398.99,Desktop-PCs
B09JSNRYWD,2022/05/24,419,Desktop-PCs
B09JSNRYWD,2022/05/26,424.01,Desktop-PCs
B09JSNRYWD,2022/06/09,419,Desktop-PCs
B09JSNRYWD,2022/06/10,399,Desktop-PCs
B09JSNRYWD,2022/06/18,398.99,Desktop-PCs
B09JSNRYWD,2022/06/19,399,Desktop-PCs
B09JSNRYWD,2022/06/20,398.99,Desktop-PCs
B09JSNRYWD,2022/06/21,399,Desktop-PCs
B09JSNRYWD,2022/06/23,398.99,Desktop-PCs
B09JSNRYWD,2022/06/25,424.01,Desktop-PCs
B09JSNRYWD,2022/06/28,398.99,Desktop-PCs
B09JSNRYWD,2022/06/30,399,Desktop-PCs
B09JSNRYWD,2022/07/04,398.96,Desktop-PCs
B09JSNRYWD,2022/07/05,398.99,Desktop-PCs
B09JSNRYWD,2022/07/08,398.98,Desktop-PCs
B09JSNRYWD,2022/07/11,399,Desktop-PCs
B09JSNRYWD,2022/07/13,398.99,Desktop-PCs
B09JSNRYWD,2022/07/14,399,Desktop-PCs
B09JSNRYWD,2022/07/15,395,Desktop-PCs
B09JSNRYWD,2022/07/21,415,Desktop-PCs
B09JSNRYWD,2022/07/26,399,Desktop-PCs
B09JSNRYWD,2022/07/27,398.99,Desktop-PCs
B09JSNRYWD,2022/07/28,399,Desktop-PCs
B09JSNRYWD,2022/08/01,398.99,Desktop-PCs
B09JSNRYWD,2022/08/02,399,Desktop-PCs
B09JSNRYWD,2022/08/04,390.85,Desktop-PCs
B09JSNRYWD,2022/08/05,390,Desktop-PCs
B09JSNRYWD,2022/08/06,390.69,Desktop-PCs
B09JSNRYWD,2022/08/07,390.49,Desktop-PCs
B09JSNRYWD,2022/08/08,390.32,Desktop-PCs
B09JSNRYWD,2022/08/09,390.93,Desktop-PCs
B09JSNRYWD,2022/08/10,390.81,Desktop-PCs
B09JSNRYWD,2022/08/11,382.16,Desktop-PCs
B09JSNRYWD,2022/08/12,372.14,Desktop-PCs
B09JSNRYWD,2022/08/13,371.97,Desktop-PCs
B09JSNRYWD,2022/08/14,373.18,Desktop-PCs
B09JSNRYWD,2022/08/15,371.27,Desktop-PCs
B09JSNRYWD,2022/08/16,371.74,Desktop-PCs
B09JSNRYWD,2022/08/17,371.42,Desktop-PCs
B09JSNRYWD,2022/08/18,372.09,Desktop-PCs
B09JSNRYWD,2022/08/19,372.51,Desktop-PCs
B09JSNRYWD,2022/08/22,372.41,Desktop-PCs
B09JSNRYWD,2022/08/23,371.58,Desktop-PCs
B09JSNRYWD,2022/09/06,371.51,Desktop-PCs
B09JSNRYWD,2022/09/12,368.49,Desktop-PCs
B09JSNRYWD,2022/09/13,368.47,Desktop-PCs
B09JSNRYWD,2022/09/14,362.35,Desktop-PCs
B09JSNRYWD,2022/09/15,360.78,Desktop-PCs
B09JSNRYWD,2022/09/16,361.4,Desktop-PCs
B09JSNRYWD,2022/09/18,361.27,Desktop-PCs
B09JSNRYWD,2022/09/19,361.23,Desktop-PCs
B09JSNRYWD,2022/09/20,360.4,Desktop-PCs
B09JSNRYWD,2022/09/21,361.01,Desktop-PCs
B09JSNRYWD,2022/09/22,360.8,Desktop-PCs
B09JSNRYWD,2022/09/23,360.72,Desktop-PCs
B09JSNRYWD,2022/09/24,360.67,Desktop-PCs
B09JSNRYWD,2022/09/25,361.83,Desktop-PCs
B09JSNRYWD,2022/09/26,360.33,Desktop-PCs
B09JSNRYWD,2022/09/27,348.52,Desktop-PCs
B09JSNRYWD,2022/09/28,349.69,Desktop-PCs
B09JSNRYWD,2022/09/29,340.12,Desktop-PCs
B09JSNRYWD,2022/09/30,363.97,Desktop-PCs
B09JSNRYWD,2022/10/01,361.64,Desktop-PCs
B09JSNRYWD,2022/10/02,362.04,Desktop-PCs
B09JSNRYWD,2022/10/03,363.16,Desktop-PCs
B09JSNRYWD,2022/10/04,356.26,Desktop-PCs
B09JSNRYWD,2022/10/05,356.86,Desktop-PCs
B09JSNRYWD,2022/10/06,356.71,Desktop-PCs
B09JSNRYWD,2022/10/07,349.01,Desktop-PCs
B09JSNRYWD,2022/10/08,349,Desktop-PCs
B09JSNRYWD,2022/10/09,349.01,Desktop-PCs
B09JSNRYWD,2022/10/10,349,Desktop-PCs
B09JSNRYWD,2022/10/11,343.5,Desktop-PCs
B09JSNRYWD,2022/10/12,348.5,Desktop-PCs
B09JSNRYWD,2022/10/13,351.78,Desktop-PCs
B09JSNRYWD,2022/10/14,349.62,Desktop-PCs
B09JSNRYWD,2022/10/15,349.58,Desktop-PCs
B09JSNRYWD,2022/10/16,349.6,Desktop-PCs
B09JSNRYWD,2022/10/17,349.58,Desktop-PCs
B09JSNRYWD,2022/10/18,349.52,Desktop-PCs
B09JSNRYWD,2022/10/20,350.81,Desktop-PCs
B09JSNRYWD,2022/10/21,352.28,Desktop-PCs
B09JSNRYWD,2022/10/24,352.33,Desktop-PCs
B09JSNRYWD,2022/10/25,349,Desktop-PCs
B09JSNRYWD,2022/10/26,346.9,Desktop-PCs
B09JSNRYWD,2022/10/27,350.16,Desktop-PCs
B09JSNRYWD,2022/10/28,350.42,Desktop-PCs
B09JSNRYWD,2022/10/29,351.86,Desktop-PCs
B09JSNRYWD,2022/10/30,352.18,Desktop-PCs
B09JSNRYWD,2022/11/03,352.28,Desktop-PCs
B09JSNRYWD,2022/11/04,349,Desktop-PCs
B09JSNRYWD,2022/11/08,339.55,Desktop-PCs
B09JSNRYWD,2022/11/09,348.74,Desktop-PCs
B09JSNRYWD,2022/11/11,348,Desktop-PCs
B09JSNRYWD,2022/11/14,340.91,Desktop-PCs
B09JSNRYWD,2022/11/15,336.97,Desktop-PCs
B09JSNRYWD,2022/11/16,326.87,Desktop-PCs
B09JSNRYWD,2022/11/17,300,Desktop-PCs
B09JSNRYWD,2022/11/18,320,Desktop-PCs
B09JSNRYWD,2022/11/19,322.14,Desktop-PCs
B09JSNRYWD,2022/11/20,323.64,Desktop-PCs
B09JSNRYWD,2022/11/21,319,Desktop-PCs
B09JSNRYWD,2022/11/24,348,Desktop-PCs
B09JSNRYWD,2022/11/27,344,Desktop-PCs
B09JSNRYWD,2022/11/28,340,Desktop-PCs
B09JSNRYWD,2022/12/05,339,Desktop-PCs
B09JSNRYWD,2022/12/07,340,Desktop-PCs
B09JSNRYWD,2022/12/08,339,Desktop-PCs
B09JSNRYWD,2022/12/16,338,Desktop-PCs
B09JSNRYWD,2022/12/20,328,Desktop-PCs
B09JSNRYWD,2022/12/21,333.97,Desktop-PCs
B09JSNRYWD,2022/12/22,338,Desktop-PCs
B09JWBFRT6,2022/01/10,2584.93,Desktop-PCs
B09JWBFRT6,2022/04/26,2491.14,Desktop-PCs
B09JWBFRT6,2022/05/17,2488.52,Desktop-PCs
B09JWBFRT6,2022/05/26,2482.37,Desktop-PCs
B09JWBFRT6,2022/06/04,2488.52,Desktop-PCs
B09JWBFRT6,2022/07/01,2482.37,Desktop-PCs
B09JWBFRT6,2022/07/30,2484.99,Desktop-PCs
B09JWBFRT6,2022/08/02,2470.07,Desktop-PCs
B09JWBFRT6,2022/08/03,2482.37,Desktop-PCs
B09JWBFRT6,2022/08/08,2481.29,Desktop-PCs
B09JWBFRT6,2022/09/01,2484.99,Desktop-PCs
B09JWBFRT6,2022/09/02,2482.37,Desktop-PCs
B09JWBFRT6,2022/09/06,2488.52,Desktop-PCs
B09JWBFRT6,2022/09/07,2488.16,Desktop-PCs
B09JWBFRT6,2022/09/08,2488.84,Desktop-PCs
